fraud,authorities_contacted_police,collision_type_front,authorities_contacted_fire,injury_claim,vehicle_claim,customer_education,num_injuries,policy_state_or,policy_liability,driver_relationship_self,auto_year,policy_deductable,collision_type_na,num_vehicles_involved,customer_gender_male,police_report_available,driver_relationship_child,policy_state_nv,customer_age,num_claims_past_year,num_insurers_past_5_years,policy_state_ca,policy_state_wa,incident_type_breakin,months_as_customer,authorities_contacted_ambulance,policy_state_az,driver_relationship_na,incident_type_theft,authorities_contacted_none,incident_dow,collision_type_side,customer_gender_female,driver_relationship_spouse,driver_relationship_other,incident_hour,incident_month,incident_type_collision,policy_annual_premium,collision_type_rear,policy_state_id,incident_severity,total_claim_amount,num_witnesses,incident_day
1,0,0,0,86027.2861271807,8967.840865302882,1,0,0,1,0,2017,750,0,1,0,0,0,0,23,0,4,1,0,0,33,0,0,0,0,0,3,0,0,0,0,17,8,0,3000,0,0,0,94995.12699248358,0,12
1,1,0,0,79069.03915954949,13344.812385534582,3,0,0,1,0,2014,750,0,1,0,0,0,0,28,0,3,1,0,0,32,0,0,0,0,0,1,0,0,0,0,13,9,0,2747,0,0,0,92413.85154508406,0,2
1,0,0,0,21567.255179322656,8669.218351991163,2,0,0,1,1,2011,750,0,1,0,0,0,0,33,0,1,1,0,0,61,0,0,0,0,0,2,0,0,0,0,8,9,1,2775,0,0,0,30236.473531313826,0,10
1,1,1,0,13207.929929387132,19275.078140415313,3,0,0,1,1,2016,750,0,2,1,0,0,0,49,0,1,0,0,0,119,0,0,0,0,0,3,0,0,0,0,9,7,1,3000,0,0,0,32483.008069802443,0,10
1,1,0,0,91639.91636882476,24945.083045007304,1,1,0,1,0,2017,750,0,2,1,1,0,0,26,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,5,1,3000,0,0,1,116584.99941383208,0,14
1,0,0,0,39197.81323251213,4095.7316777029837,1,0,0,0,0,2013,750,0,1,0,0,0,0,27,0,2,1,0,0,20,0,0,0,0,0,3,0,0,0,0,13,4,0,3000,0,0,0,43293.54491021512,0,25
1,0,1,0,2726.9159531071045,9382.103102974696,1,0,0,0,0,2017,750,0,2,0,0,0,0,54,1,1,0,0,0,213,0,0,0,0,0,5,0,0,0,0,16,4,1,3000,0,0,0,12109.0190560818,0,16
1,1,0,0,8553.413490844365,4123.710907028624,3,0,0,0,0,2016,750,0,2,1,1,0,0,36,2,1,0,0,0,58,0,0,0,0,0,2,0,0,0,0,13,11,1,2995,0,0,0,12677.124397872987,1,26
1,1,0,0,5019.848267434413,16636.039045766654,1,0,0,1,0,2017,750,0,2,0,0,0,0,35,0,3,1,0,0,38,0,0,0,0,0,4,0,0,0,0,17,6,1,2945,1,0,1,21655.887313201067,0,16
1,1,0,0,8153.18496288023,10663.773660480478,3,0,0,0,0,2015,750,0,1,0,0,0,0,41,0,1,0,0,0,81,0,0,0,0,0,1,0,0,0,0,11,7,0,3000,0,0,1,18816.958623360708,0,11
1,0,0,0,9575.779156861785,6277.771103533695,2,0,0,1,0,2013,750,0,1,1,0,0,0,29,0,1,0,0,0,44,0,0,0,0,0,0,0,0,0,0,7,6,0,3000,0,0,0,15853.55026039548,0,8
1,1,0,0,8268.032719829967,11940.208598798641,3,0,0,0,0,2017,750,1,1,0,0,0,0,28,0,3,1,0,0,32,0,0,1,1,0,3,0,0,0,0,11,8,0,2959,0,0,1,20208.241318628607,0,19
1,0,0,0,12378.640664640894,6698.609377890381,1,0,0,2,0,2009,750,0,2,1,0,0,0,34,2,2,1,0,0,36,0,0,0,0,0,3,0,0,0,0,19,11,1,3000,0,0,0,19077.250042531283,1,11
1,1,0,0,32491.811257520152,16356.269542513193,3,0,0,1,0,2016,750,0,1,1,0,0,0,56,0,1,0,0,0,68,0,0,0,0,0,2,0,0,0,0,11,10,0,2792,0,0,0,48848.08080003334,0,15
1,0,0,0,31862.61724588801,7126.6906107386385,2,0,0,1,1,2011,750,0,2,0,0,0,0,34,0,1,0,0,0,57,0,0,0,0,0,2,0,0,0,0,12,6,1,2827,0,0,0,38989.307856626656,0,9
1,0,1,0,22566.866936711405,8883.298197067204,2,0,0,2,1,2017,750,0,1,1,0,0,0,26,0,3,0,0,0,24,0,0,0,0,0,2,0,0,0,0,14,10,1,2783,0,0,0,31450.16513377861,0,12
1,0,0,0,10970.18719889834,6240.009021053367,3,0,0,1,0,2014,750,0,1,1,0,0,0,27,0,1,0,0,0,34,0,0,0,0,0,1,0,0,0,0,10,4,0,3000,0,0,0,17210.196219951707,0,9
1,0,1,0,12810.996859414421,5432.690702777332,2,0,0,1,0,2011,750,0,1,1,0,0,0,31,1,1,0,0,0,49,0,0,0,0,0,5,0,0,0,0,19,9,1,3000,0,0,0,18243.687562191757,0,20
1,1,0,0,10991.32292421669,17436.66208906266,2,0,0,1,0,2015,750,1,1,0,0,0,0,38,5,1,1,0,0,30,0,0,1,0,0,0,0,0,0,0,6,9,0,2980,0,0,0,28427.98501327935,0,7
1,0,0,0,7506.895801635642,12021.575210548826,2,0,0,0,1,2016,750,0,2,0,0,0,0,54,0,1,1,0,0,171,0,0,0,0,0,4,0,0,0,0,6,10,1,2813,0,0,0,19528.47101218447,1,16
1,0,0,0,28203.315450013477,16791.354134780813,2,0,0,0,1,2013,750,0,2,1,0,0,0,51,0,1,0,0,0,201,0,1,0,0,0,3,0,0,0,0,8,6,1,2985,0,0,1,44994.6695847943,0,26
1,1,0,0,24481.12789208624,29085.034840482786,3,0,0,0,1,2016,750,0,3,1,1,0,0,48,0,1,1,0,0,136,0,0,0,0,0,6,0,0,0,0,4,5,1,3000,0,0,2,53566.16273256903,1,11
1,0,0,0,13442.976589758457,4378.780781442331,3,0,0,1,0,2014,750,0,1,0,0,0,0,30,0,1,0,1,0,41,0,0,0,0,0,4,0,0,0,0,15,9,0,3000,0,0,0,17821.757371200787,0,24
1,1,0,0,95124.849815312,27278.185842584156,1,1,0,1,0,2017,750,0,2,1,1,0,0,29,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,3,1,3000,0,0,1,122403.03565789615,0,19
1,0,0,0,67706.21060751908,9524.66791074551,1,0,0,1,0,2017,750,0,1,1,0,0,0,21,0,2,0,0,0,15,0,0,0,0,0,4,0,0,0,0,19,2,1,3000,0,0,0,77230.87851826458,0,9
1,0,0,0,29872.504099172285,16241.3248966122,2,0,0,0,0,2013,750,0,2,1,0,0,0,51,0,1,0,0,0,176,0,0,0,0,0,3,0,0,0,0,8,5,1,2950,0,0,0,46113.82899578449,1,25
1,1,0,0,4017.559780902905,18693.209479998895,2,0,0,1,0,2016,750,0,1,1,0,0,0,63,0,1,0,0,0,228,0,0,0,0,0,2,0,0,0,0,7,10,0,2790,0,0,0,22710.7692609018,0,8
1,1,0,0,7372.180521274611,16349.964745291009,2,0,0,0,0,2016,750,0,1,1,0,0,0,36,0,1,1,0,0,31,0,0,0,0,0,4,0,0,0,0,19,7,0,2715,0,0,1,23722.145266565614,0,26
1,0,0,0,5920.104063019784,16228.26993815096,1,0,0,0,1,2015,750,0,1,1,0,0,0,44,0,4,1,0,0,19,0,0,0,0,0,1,0,0,0,0,12,9,1,2724,0,0,0,22148.37400117074,0,6
1,0,0,0,7035.894663307565,6714.277225607307,1,0,0,1,1,2014,750,0,2,1,0,0,1,28,0,3,0,0,0,27,0,0,0,0,1,4,0,0,0,0,11,10,1,3000,0,0,0,13750.171888914869,0,10
1,1,0,0,3147.7070739484916,17301.771923558077,1,0,0,2,0,2019,750,0,2,0,0,0,0,25,0,2,0,0,0,37,0,0,0,0,0,3,0,0,0,0,20,1,1,2790,0,0,1,20449.47899750657,0,23
1,0,0,0,4918.9279841834605,10620.254295463203,3,0,0,1,1,2016,750,0,1,1,0,0,0,47,0,1,1,0,0,153,0,0,0,0,1,2,0,0,0,0,2,7,1,2871,0,0,0,15539.182279646664,0,8
1,1,0,0,23175.629679321853,20973.361217794416,2,0,0,1,1,2014,750,0,2,1,1,0,0,31,0,2,0,0,0,25,0,0,0,0,0,6,0,0,0,0,20,7,1,2758,0,0,1,44148.990897116266,0,14
1,0,1,0,4344.1023679473155,8428.229648884611,2,0,0,2,1,2019,750,0,2,1,0,0,0,23,0,2,0,0,0,4,0,0,0,0,1,5,0,0,0,0,14,11,1,3000,0,0,0,12772.332016831926,1,20
1,1,0,0,1081.2874906688821,3382.802544678215,3,0,0,0,0,2013,750,1,1,0,0,0,0,31,0,1,1,0,0,50,0,0,1,0,0,2,0,0,0,0,11,8,0,2985,0,0,0,4464.090035347097,0,1
1,0,1,0,11017.736113352785,7277.714053836678,1,0,0,1,0,2013,750,0,1,1,0,0,0,21,0,4,0,0,0,26,0,0,0,0,1,4,0,0,0,0,6,8,1,3000,0,0,0,18295.450167189465,0,29
1,0,0,0,12961.095181269739,10430.581733559437,2,0,0,1,0,2014,750,0,2,1,0,0,0,57,0,1,1,0,0,186,0,0,0,0,0,0,0,0,0,0,12,8,1,3000,0,0,0,23391.676914829175,0,22
1,0,0,0,20193.31472312085,8137.464737006582,3,0,0,2,0,2014,750,0,1,0,0,0,0,24,0,2,0,0,0,26,0,0,0,0,1,1,0,1,0,0,13,7,1,3000,0,0,0,28330.779460127425,0,15
1,0,0,0,3700.0,11488.42683152169,4,0,0,1,0,2019,750,0,1,1,0,0,0,56,0,1,1,0,0,239,0,0,0,0,1,3,0,0,0,0,6,5,0,2836,0,0,0,15188.42683152169,0,10
1,1,0,0,28240.566624663275,15717.34930041192,3,0,0,0,1,2018,750,0,1,1,0,0,0,48,0,1,1,0,0,116,0,0,0,0,0,3,0,0,0,0,3,8,1,2665,0,0,0,43957.91592507519,0,2
1,0,0,0,6113.094038065294,16121.54252693981,1,0,0,0,1,2014,750,0,1,1,0,0,0,48,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,1,2510,0,0,0,22234.636565005105,0,2
1,0,1,0,31176.736098385438,7823.520476465545,2,0,0,1,1,2015,750,0,1,0,0,0,0,38,0,1,0,0,0,77,0,0,0,0,1,1,0,0,0,0,17,3,1,2932,0,0,0,39000.25657485099,0,2
1,0,0,0,20976.871688151543,8345.012196762567,3,0,0,3,1,2018,750,0,1,0,0,0,0,25,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,6,9,1,2990,0,0,0,29321.88388491411,0,9
1,0,0,0,92141.8808883808,17763.083212460246,1,0,0,1,1,2017,750,0,2,0,0,0,0,24,0,4,1,0,0,26,0,0,0,0,0,1,0,0,0,0,10,5,1,3000,0,0,0,109904.96410084103,1,17
1,1,1,0,5023.102893692658,14672.871848659139,2,0,0,1,1,2011,750,0,2,1,1,0,0,23,0,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,20,2,1,2977,0,0,1,19695.974742351795,0,4
1,0,1,0,6379.806877642145,7144.499982104632,1,0,0,1,1,2016,750,0,2,1,0,0,0,26,0,3,0,0,0,15,0,0,0,0,1,5,0,0,0,0,13,11,1,3000,0,0,0,13524.306859746775,1,9
1,0,0,0,31911.948642426076,7059.739697686471,2,0,0,1,1,2011,750,0,2,0,0,0,0,34,0,1,0,0,0,55,0,0,0,0,0,2,0,0,0,0,12,6,1,2833,0,0,0,38971.68834011255,0,9
1,0,0,0,3726.0157790962053,12190.618480900752,4,0,0,1,0,2017,750,0,1,0,0,0,0,45,0,1,0,0,0,105,0,0,0,0,1,2,0,0,0,0,16,8,0,3000,0,0,0,15916.634259996958,0,5
1,0,1,0,70238.08905213875,8096.443990914778,1,0,0,0,0,2005,750,0,2,1,0,0,0,45,1,1,0,0,0,134,0,0,0,0,0,5,0,0,0,0,8,3,1,2817,0,0,0,78334.53304305353,0,21
1,0,1,0,30065.460183259638,8565.291833017813,2,0,0,1,1,2014,750,0,1,0,0,0,0,38,0,1,0,0,0,90,0,0,0,0,1,1,0,0,0,0,17,4,1,2996,0,0,0,38630.75201627746,0,1
1,0,0,0,34074.34699375558,12213.81408671299,3,0,0,1,0,2017,750,0,1,0,0,0,0,63,0,2,0,0,0,21,0,0,0,0,1,1,0,0,0,0,12,9,1,2948,0,0,0,46288.16108046857,0,8
1,1,0,0,4115.844442063704,17611.872812513968,1,0,0,1,0,2015,750,0,2,0,0,0,0,41,0,1,0,0,0,190,0,0,0,0,0,1,0,0,1,0,12,6,1,2865,0,0,1,21727.71725457767,0,14
1,1,0,0,4798.09763275974,17417.844239695783,2,0,0,0,0,2013,750,0,3,0,1,0,0,54,0,1,0,0,0,225,0,0,0,0,0,0,0,0,0,0,8,9,1,2919,0,0,1,22215.94187245552,0,10
1,1,0,0,80064.8110835422,13749.59210979554,3,0,0,1,0,2016,750,0,1,0,0,0,0,37,0,2,1,0,0,61,0,0,0,0,0,2,0,0,0,0,13,8,0,2830,0,0,0,93814.40319333774,0,5
1,1,0,0,10371.145989350669,15733.813032022215,4,0,0,3,0,2014,750,1,1,0,0,0,0,45,0,1,1,0,1,70,0,0,1,0,0,3,0,0,0,0,8,5,0,2710,0,0,0,26104.959021372884,0,16
1,0,0,0,34329.556297021394,10920.608784843109,3,0,0,1,1,2017,750,0,1,0,0,0,0,68,0,2,0,0,0,5,0,0,0,0,1,1,0,0,0,0,11,10,1,3000,0,0,0,45250.16508186451,0,5
1,1,0,0,56091.86000010166,13470.237765910502,2,0,0,2,0,2015,750,0,2,1,0,0,0,39,0,1,1,0,0,110,0,0,0,0,0,4,0,0,0,0,14,10,1,3000,0,0,1,69562.09776601217,0,13
1,0,0,0,4165.049362791318,7820.932528655565,2,0,0,2,0,2020,750,0,2,1,0,0,0,21,0,2,0,0,0,3,0,0,0,0,1,3,0,0,0,0,15,10,1,3000,0,0,0,11985.981891446883,0,22
1,0,0,0,5302.021453506907,40378.75710036991,1,1,0,2,1,2019,750,0,2,0,0,0,0,23,0,4,0,0,0,22,0,0,0,0,0,2,0,0,0,0,9,10,1,3000,0,0,2,45680.77855387683,0,28
1,0,1,0,5843.6031182710485,38562.23795653376,1,1,0,2,1,2019,750,0,2,0,0,0,0,20,0,5,0,0,0,8,0,0,0,0,0,2,0,0,0,0,8,11,1,3000,0,0,2,44405.84107480482,0,26
1,0,0,0,40452.40117439987,5007.896086844022,3,0,0,0,1,2017,750,0,1,0,0,0,0,44,0,1,0,0,0,32,0,0,0,0,1,1,0,0,0,0,10,5,1,3000,0,0,0,45460.2972612439,0,24
1,1,0,0,42727.602240801614,14423.495153307238,2,0,0,1,0,2017,750,0,1,0,0,0,0,48,0,3,0,0,0,27,0,0,0,0,0,5,0,1,0,0,5,1,0,3000,0,0,0,57151.097394108845,0,25
1,0,0,0,3095.4312404887964,17098.381035080885,1,0,0,2,0,2019,750,0,1,0,0,0,0,27,0,2,1,0,0,58,0,0,0,0,0,4,0,0,0,0,19,2,1,2829,0,0,0,20193.812275569682,0,24
1,0,0,0,1829.5896247672824,5889.00411812106,3,0,0,1,0,2014,750,0,1,1,0,0,0,25,0,2,0,0,0,40,0,0,0,0,0,1,0,0,0,0,10,8,0,2831,0,0,0,7718.593742888343,0,2
1,0,0,0,17753.218177251267,9508.56640639402,2,0,0,0,0,2008,750,0,1,0,0,0,0,41,0,1,0,0,0,113,0,0,0,0,1,1,0,0,0,0,9,4,1,2737,1,0,0,27261.784583645287,0,9
1,1,0,0,68139.3235793831,8334.675344895008,1,0,0,0,1,2004,750,0,2,1,1,0,0,37,0,1,0,0,0,117,0,0,0,0,0,5,0,0,0,0,7,1,1,2778,0,0,0,76473.9989242781,0,18
1,0,1,0,22552.44701871819,8894.385837889402,2,0,0,2,1,2017,750,0,1,1,0,0,0,26,0,3,0,0,0,24,0,0,0,0,0,2,0,0,0,0,14,10,1,2784,0,0,0,31446.832856607594,0,12
1,0,0,0,2427.7185696791516,8481.92645906723,2,0,0,1,0,2015,750,0,2,0,0,0,0,30,0,3,0,0,0,89,0,0,0,0,0,2,0,0,0,0,11,7,1,2783,0,0,0,10909.645028746381,0,6
1,0,0,0,13040.601017140001,4685.919971615195,3,0,0,1,0,2014,750,0,1,0,0,0,0,35,0,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,10,11,0,3000,0,0,0,17726.520988755197,0,23
1,0,0,0,4246.082451385116,6442.293406912995,1,0,0,0,0,2014,750,0,2,1,0,0,0,23,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,16,8,1,2985,0,0,0,10688.375858298112,0,24
1,0,1,0,21206.32388276927,8250.098623341057,3,0,0,2,0,2014,750,0,1,0,0,0,0,22,0,3,0,0,0,28,0,0,0,0,1,3,0,0,0,0,17,8,1,2885,0,0,0,29456.42250611032,0,17
1,0,0,0,19798.070414896134,8025.746536589093,3,0,0,2,0,2012,750,0,1,0,0,0,0,24,0,2,0,0,0,40,0,0,0,0,1,2,0,1,0,0,17,6,1,3000,0,0,0,27823.81695148522,0,19
1,0,0,0,14470.771218904447,9540.963722114462,2,0,0,0,0,2016,750,0,1,1,0,0,0,36,0,2,0,0,0,77,0,0,0,0,1,3,0,0,0,0,12,7,1,2927,1,0,0,24011.734941018913,0,16
1,1,0,0,12333.165915843052,15421.209863109125,3,0,0,1,1,2014,750,0,2,1,0,0,0,49,0,1,0,0,0,143,0,0,0,0,0,1,0,0,0,0,8,3,1,3000,0,0,1,27754.375778952173,0,23
1,1,0,0,15718.718557624466,14897.38235546987,1,0,0,1,1,2015,750,0,1,1,0,0,0,38,0,1,0,0,0,87,0,0,0,0,0,3,0,0,0,0,8,5,1,3000,0,0,0,30616.100913094335,0,9
1,0,0,0,7510.860370599944,11859.927965294075,3,0,0,0,0,2017,750,0,1,0,0,0,0,55,0,1,1,0,0,175,0,0,0,0,0,4,0,0,0,0,6,10,0,2810,0,0,0,19370.78833589402,0,16
1,0,1,0,22320.01970281547,8850.233928727586,2,0,0,2,1,2012,750,0,1,0,0,0,0,32,0,2,1,0,0,48,0,0,0,0,0,2,0,0,0,0,10,10,1,2834,0,0,0,31170.25363154306,0,9
1,0,1,0,4467.6089349316435,7001.262929580993,3,0,0,0,1,2007,750,0,2,1,0,0,0,31,0,1,0,0,0,50,0,0,0,0,0,3,0,0,0,0,17,11,1,2966,0,0,1,11468.871864512636,1,21
1,0,0,0,39526.22663399635,4003.41453416651,2,0,0,0,0,2014,750,0,1,0,0,0,0,28,0,1,1,0,0,22,0,0,0,0,0,3,0,0,0,0,13,4,0,3000,0,0,0,43529.64116816287,0,25
1,1,0,0,21776.467496137317,22760.5548907451,2,0,0,1,1,2013,750,0,2,1,1,0,0,45,0,2,0,0,0,92,0,0,0,0,0,6,0,0,0,0,16,8,1,2852,0,0,1,44537.02238688242,0,15
1,1,0,0,11125.486733575477,19302.316879293194,2,1,0,0,1,2018,750,0,2,1,0,0,0,22,0,3,1,0,0,2,0,0,0,0,0,4,0,0,0,0,18,7,1,2837,0,0,1,30427.803612868673,0,13
1,0,0,0,13936.270664568312,24973.675675586746,3,0,0,1,0,2016,750,0,1,1,0,0,0,38,0,3,1,0,0,16,0,0,0,0,0,1,0,0,0,0,12,8,0,3000,0,0,1,38909.94634015506,0,17
1,1,1,0,44860.09492234799,33193.53028072164,3,0,0,1,1,2015,750,0,2,1,0,0,0,27,0,1,1,0,0,46,0,0,0,0,0,5,0,0,0,0,15,6,1,3000,0,0,1,78053.62520306963,0,1
1,0,1,0,7579.99576196747,17490.569768255773,1,0,0,0,0,2014,750,0,2,1,0,0,0,34,0,2,0,0,0,50,0,0,0,0,0,3,0,0,0,0,9,4,1,3000,0,0,0,25070.565530223244,0,19
1,1,0,0,42451.52651101911,14029.576314211548,3,0,0,1,0,2016,750,0,1,0,0,0,0,49,0,3,0,0,0,35,0,1,0,0,0,4,0,1,0,0,5,2,0,3000,0,0,0,56481.10282523066,0,22
1,1,0,0,5645.923987759696,16238.685009035873,2,0,0,2,1,2017,750,0,2,0,1,0,0,52,0,3,0,0,0,32,0,0,0,0,0,2,0,0,0,0,13,9,1,3000,1,0,1,21884.608996795567,0,15
1,0,0,0,33683.064876918965,15334.769411951762,1,0,0,0,0,2017,750,0,1,1,0,0,0,48,0,1,1,0,0,73,0,0,0,0,0,3,0,0,0,0,11,4,1,2792,0,0,0,49017.834288870734,0,18
1,1,0,0,11629.022559507226,15534.918736562651,2,0,0,1,0,2014,750,0,1,0,0,0,0,46,1,1,1,0,0,169,0,0,0,0,0,0,0,0,0,0,10,2,0,3000,0,0,1,27163.941296069876,0,18
1,1,0,0,97992.8607354941,12793.036222660627,4,0,0,0,0,2017,750,0,1,1,0,0,0,64,0,1,1,0,0,79,0,0,0,0,0,0,0,0,0,0,14,10,0,2680,0,0,0,110785.89695815473,0,16
1,1,0,0,27486.20666417914,8108.436492626423,1,0,0,1,0,2007,750,0,1,1,0,0,0,39,0,1,0,0,0,118,0,0,0,0,0,3,0,0,0,0,19,5,0,2987,0,0,0,35594.643156805556,0,9
1,0,0,0,5804.70475176249,10444.848679723718,3,0,0,1,1,2012,750,0,1,0,0,0,0,33,0,3,0,0,0,7,0,0,0,0,1,0,0,0,0,0,6,10,1,3000,0,0,0,16249.553431486209,0,3
1,0,1,0,7078.483947613333,35796.49260082831,1,1,0,2,1,2018,750,0,2,0,0,0,0,21,0,5,0,0,0,8,0,0,0,0,0,2,0,0,0,0,8,11,1,3000,0,0,2,42874.97654844165,0,24
1,1,0,0,10927.025451706591,17831.059579505956,2,0,0,1,0,2015,750,0,1,0,0,0,0,36,4,2,1,0,0,30,0,0,0,0,0,0,0,1,0,0,7,8,0,2914,0,0,1,28758.085031212548,0,8
1,0,0,0,29486.026663637007,7379.51555820532,1,0,0,1,0,2008,750,0,1,1,0,0,0,41,0,1,0,0,0,116,0,0,0,0,0,2,0,0,0,0,18,6,0,2879,0,0,0,36865.54222184233,0,11
1,1,0,0,5395.118725849287,16464.668925943777,2,0,0,2,0,2016,750,0,3,0,1,0,0,60,0,3,0,0,0,77,0,0,0,0,0,0,0,0,0,0,11,9,1,2979,0,0,1,21859.78765179306,0,15
1,0,0,0,65983.72558614031,10853.668847304963,1,0,0,0,1,2017,750,0,2,1,0,0,0,19,0,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,19,2,1,3000,0,0,0,76837.39443344527,0,8
1,0,0,0,16643.45641143699,11054.268842488797,2,0,0,0,0,2010,750,0,1,0,0,0,0,53,0,1,0,0,0,144,0,0,0,0,1,1,0,0,0,0,14,2,1,2987,1,0,0,27697.72525392578,0,6
1,0,1,0,58804.66075521163,18835.21039553778,3,0,0,0,1,2016,750,0,2,1,0,0,0,27,0,2,1,0,0,11,0,0,0,0,0,3,0,0,0,0,13,7,1,3000,0,0,0,77639.8711507494,0,11
1,1,0,0,5862.675832519693,16124.141299667053,2,0,0,2,1,2017,750,0,2,0,1,0,0,58,0,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,9,7,1,3000,0,0,0,21986.81713218674,1,18
1,0,0,0,34045.1239344181,13434.462598420536,2,0,0,1,0,2017,750,0,1,0,0,0,0,57,0,1,0,0,0,40,0,0,0,0,1,2,0,0,0,0,12,7,1,2890,0,0,0,47479.58653283864,0,12
1,0,0,0,6131.521722104162,16096.119622898685,1,0,0,0,1,2014,750,0,1,1,0,0,0,48,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,9,8,1,2507,0,0,0,22227.641345002845,0,2
1,1,0,0,12634.74884712904,29961.586277488455,3,0,0,2,0,2015,750,0,2,1,0,0,0,47,0,1,0,0,0,147,0,0,0,0,0,0,0,0,0,0,13,4,0,3000,0,0,1,42596.3351246175,0,21
1,0,0,0,19718.49773632332,11016.041148354503,0,0,0,1,0,2017,750,0,2,0,0,0,0,65,0,1,0,0,0,120,0,0,0,0,0,1,0,0,0,0,8,3,1,3000,0,0,0,30734.53888467782,1,3
1,1,0,0,37304.327346016784,20195.968341115164,2,0,0,1,0,2020,750,1,1,1,0,0,0,46,0,1,0,0,0,147,0,0,1,0,0,1,0,0,0,0,10,1,0,2843,0,0,0,57500.29568713195,0,29
1,1,0,0,3884.5804057994646,16157.210492654898,1,0,0,1,1,2017,750,0,2,0,1,0,0,61,0,2,0,0,0,69,0,0,0,0,0,1,0,0,0,0,8,10,1,2812,0,0,1,20041.79089845436,0,10
1,0,0,0,3790.922020586156,12153.663763943605,4,0,0,1,1,2016,750,0,1,0,0,0,0,64,0,2,0,0,0,62,0,0,0,0,1,0,0,0,0,0,10,3,1,2977,0,0,0,15944.585784529761,0,8
1,0,0,0,15491.322628393871,7818.75456975526,1,0,0,1,0,2017,750,0,1,1,0,0,0,35,0,2,0,0,0,60,0,0,0,0,1,3,0,0,1,0,9,7,1,2973,1,0,0,23310.077198149134,0,14
1,1,0,0,9756.7812250937,13003.219005389512,1,0,0,0,0,2017,750,0,1,1,0,0,0,43,1,1,1,0,0,112,0,0,0,0,0,0,0,0,0,0,14,7,0,3000,0,0,0,22760.000230483212,0,4
1,1,0,0,19990.252689839534,25042.143000195312,3,0,0,1,1,2012,750,0,2,1,1,0,0,63,0,1,0,0,0,177,0,0,0,0,0,6,0,0,0,0,11,10,1,2973,0,0,1,45032.39569003485,0,16
1,0,0,0,35544.91623039345,7049.247248449075,2,0,0,0,0,2012,750,0,1,0,0,0,0,35,0,3,0,0,0,2,0,0,0,0,0,4,0,1,0,0,15,6,0,3000,0,0,0,42594.16347884252,0,15
1,1,0,0,39315.900834259344,14876.933917799619,2,0,0,1,0,2019,750,1,1,0,0,0,0,49,0,3,0,0,1,31,0,0,1,0,0,0,0,0,0,0,12,5,0,2794,0,0,0,54192.83475205896,0,21
1,0,1,0,31103.218021771932,7509.497586530237,2,0,0,1,1,2012,750,0,1,0,0,0,0,35,0,1,0,0,0,64,0,0,0,0,0,3,0,0,0,0,13,4,1,2980,0,0,0,38612.71560830218,0,4
1,0,1,0,2477.561185092533,15644.463896697978,1,0,0,0,0,2017,750,0,1,1,0,0,0,54,0,1,0,0,0,183,0,0,0,0,0,3,0,0,0,0,10,11,1,2921,0,0,0,18122.02508179051,0,17
1,0,1,0,13725.400973191705,18851.15379945498,3,0,0,1,1,2015,750,0,2,1,0,0,0,53,0,1,0,0,0,142,0,0,0,0,0,2,0,0,0,0,7,7,1,3000,0,0,0,32576.554772646683,0,11
1,0,0,0,33529.45391444247,12257.865169255463,3,0,0,2,1,2016,750,0,1,0,0,0,0,66,0,2,0,0,0,19,0,0,0,0,0,1,0,0,0,0,11,11,1,2959,0,0,0,45787.319083697934,0,6
1,1,0,0,57629.00333192473,12485.884702892687,1,0,0,1,0,2016,750,0,1,1,0,0,0,40,0,1,1,0,0,82,0,0,0,0,0,4,0,0,0,0,10,6,1,3000,0,0,1,70114.88803481743,0,23
1,0,0,0,2471.2862041915423,9104.636327050355,1,0,0,0,0,2016,750,0,2,0,0,0,0,47,1,1,0,0,0,183,0,0,0,0,0,3,0,0,0,0,14,4,1,2913,0,0,0,11575.922531241898,0,12
1,0,1,0,32299.277815198133,6317.4810598181875,1,0,0,1,1,2010,750,0,1,0,0,0,0,31,0,1,0,0,0,36,0,0,0,0,0,4,0,0,0,0,9,3,1,2960,0,0,0,38616.75887501633,0,7
1,0,0,0,26303.485502582018,18350.154784921517,2,0,0,0,1,2013,750,0,2,1,0,0,0,43,0,1,0,0,0,130,0,1,0,0,0,4,0,0,0,0,13,6,1,2894,0,0,1,44653.64028750354,0,21
1,0,1,0,33119.25054946982,5921.217549688543,1,0,0,1,1,2012,750,0,2,0,0,0,0,32,0,2,0,0,0,32,0,0,0,0,0,3,0,1,0,0,10,2,1,2895,0,0,0,39040.46809915837,1,7
1,0,0,0,33621.251504230466,7256.816791424145,1,0,1,1,1,2017,750,0,1,0,0,0,0,44,0,2,0,0,0,42,0,0,0,0,1,0,0,1,0,0,15,3,1,2840,0,0,0,40878.06829565461,0,4
