fraud,incident_hour,num_claims_past_year,num_vehicles_involved,injury_claim,collision_type_front,customer_education,authorities_contacted_ambulance,num_witnesses,incident_month,driver_relationship_child,policy_state_or,authorities_contacted_fire,incident_severity,incident_type_breakin,customer_gender_male,policy_liability,num_insurers_past_5_years,incident_type_theft,policy_state_az,police_report_available,policy_deductable,collision_type_rear,collision_type_side,driver_relationship_self,incident_type_collision,authorities_contacted_police,num_injuries,incident_dow,policy_state_id,policy_state_wa,customer_age,vehicle_claim,driver_relationship_spouse,policy_annual_premium,collision_type_na,driver_relationship_other,authorities_contacted_none,auto_year,customer_gender_female,total_claim_amount,driver_relationship_na,policy_state_ca,policy_state_nv,incident_day,months_as_customer
0,8,0,2,0.0,0,4,0,2,2,1,1,0,0,0,0,1,2,0,0,0,750,0,1,0,1,0,0,4,0,0,66,13000.0,0,2900,0,0,1,2020,1,13000.0,0,0,0,8,37
0,16,0,3,0.0,1,3,0,3,5,0,0,0,1,0,1,1,1,0,0,1,750,0,0,1,1,1,0,6,0,0,29,11000.0,0,2850,0,0,0,2017,0,11000.0,0,1,0,19,86
0,1,0,3,0.0,1,3,0,0,7,0,0,0,1,0,1,0,1,0,0,1,750,0,0,0,1,1,0,2,0,0,27,12500.0,1,2650,0,0,0,2018,0,12500.0,0,1,0,31,78
0,15,0,2,0.0,0,4,0,1,6,0,0,0,1,0,1,1,1,0,0,0,750,1,0,1,1,1,0,1,0,0,64,14500.0,0,2850,0,0,0,2020,0,14500.0,0,1,0,18,101
0,11,0,2,0.0,0,3,0,0,10,0,0,0,1,0,1,3,1,0,0,0,750,1,0,1,1,1,0,1,0,1,42,7000.0,0,2950,0,0,0,2012,0,7000.0,0,0,0,15,110
1,13,1,1,0.0,1,1,0,0,6,0,0,0,0,0,0,1,1,0,0,0,750,0,0,1,1,0,0,6,0,1,63,19000.0,0,3000,0,0,1,2013,1,19000.0,0,0,0,23,111
0,13,0,1,0.0,1,1,0,0,11,0,0,0,0,0,0,1,1,0,0,0,750,0,0,0,1,0,0,4,0,0,71,9500.0,0,3000,0,1,1,2016,1,9500.0,0,1,0,22,124
0,14,0,4,0.0,1,2,0,1,11,0,0,0,1,0,0,0,1,0,0,1,750,0,0,1,1,1,0,2,0,0,52,17000.0,0,3000,0,0,0,2015,1,17000.0,0,1,0,13,126
0,15,0,4,0.0,0,3,0,3,4,0,0,0,2,0,1,0,3,0,0,1,750,0,1,1,1,1,0,1,0,0,31,25500.0,0,3000,0,0,0,2013,0,25500.0,0,1,0,2,36
0,16,0,2,0.0,1,3,0,0,2,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,0,0,3,0,0,22,4500.0,1,3000,0,0,1,2010,0,4500.0,0,1,0,28,46
0,13,0,2,15000.0,0,3,0,1,1,0,0,0,1,0,0,0,3,0,0,0,750,0,1,1,1,1,1,4,0,0,62,15500.0,0,2650,0,0,0,2018,1,30500.0,0,1,0,4,37
0,17,0,2,0.0,0,3,0,0,9,0,0,0,1,0,1,0,2,0,0,1,750,0,1,1,1,1,0,0,0,0,24,15500.0,0,3000,0,0,0,2020,0,15500.0,0,1,0,30,24
0,10,0,1,0.0,0,3,0,0,4,0,0,0,0,0,1,3,3,0,0,0,750,1,0,1,1,0,0,6,0,0,20,16000.0,0,3000,0,0,1,2015,0,16000.0,0,1,0,28,26
0,14,0,2,15000.0,0,3,0,2,1,1,0,0,1,0,1,0,1,0,1,0,750,1,0,0,1,1,1,1,0,0,52,12500.0,0,3000,0,0,0,2016,0,27500.0,0,0,0,15,165
0,0,0,1,0.0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,750,1,0,1,1,0,0,1,0,0,49,17500.0,0,3000,0,0,1,2013,0,17500.0,0,1,0,22,100
0,22,0,2,0.0,1,3,0,0,11,0,0,0,0,0,0,2,2,0,0,0,900,0,0,1,1,0,0,3,0,0,22,12000.0,0,2650,0,0,1,2014,1,12000.0,0,1,0,7,22
0,21,0,1,0.0,0,3,0,0,10,0,0,0,0,1,1,1,1,0,1,0,750,0,0,0,0,1,0,1,0,0,48,4000.0,0,2550,1,0,0,2017,0,4000.0,1,0,0,15,110
0,10,0,2,16500.0,1,1,0,1,9,0,0,0,2,0,1,2,5,0,0,0,750,0,0,1,1,1,2,6,0,1,18,39500.0,0,3000,0,0,0,2020,0,56000.0,0,0,0,29,2
0,11,0,1,0.0,1,4,0,0,7,0,0,0,0,0,0,2,1,0,0,0,750,0,0,1,1,0,0,1,1,0,46,10500.0,0,2750,0,0,1,2014,1,10500.0,0,0,0,16,75
1,16,0,1,13500.0,0,3,0,0,10,0,0,0,1,0,0,1,3,1,0,0,750,0,0,0,0,1,1,4,0,1,25,12000.0,0,3000,1,0,0,2018,1,25500.0,1,0,0,4,43
0,9,0,2,25000.0,1,3,0,0,11,0,0,1,2,0,1,1,1,0,0,0,750,0,0,1,1,0,1,4,0,0,42,35500.0,0,3000,0,0,0,2016,0,60500.0,0,1,0,29,133
0,13,1,2,5000.0,0,3,0,1,2,0,0,0,1,0,1,0,1,0,0,1,750,1,0,1,1,1,1,1,0,0,38,22500.0,0,3000,0,0,0,2020,0,27500.0,0,1,0,5,5
0,17,0,1,0.0,0,1,0,0,3,0,0,0,1,1,1,3,1,0,0,0,750,0,0,0,0,1,0,4,0,0,40,17000.0,0,3000,1,0,0,2016,0,17000.0,1,0,1,22,46
0,9,0,2,0.0,1,3,0,0,4,0,0,0,1,0,1,1,1,0,0,1,750,0,0,1,1,1,0,6,0,0,53,14500.0,0,2450,0,0,0,2012,0,14500.0,0,1,0,7,152
0,15,0,2,0.0,0,3,0,2,5,0,0,0,1,0,1,3,1,0,0,1,750,0,1,1,1,1,0,0,0,1,24,20000.0,0,2900,0,0,0,2019,0,20000.0,0,0,0,20,76
0,5,0,1,0.0,0,0,0,0,8,0,1,0,0,1,0,1,4,0,0,0,750,0,0,0,0,1,0,5,0,0,18,7500.0,0,3000,1,0,0,2019,1,7500.0,1,0,0,3,3
0,8,0,1,0.0,0,4,0,0,7,0,0,0,0,1,1,2,1,0,1,0,750,0,0,0,0,1,0,2,0,0,52,6000.0,0,3000,1,0,0,2016,0,6000.0,1,0,0,24,88
0,4,0,3,3000.0,1,3,0,2,3,0,0,0,2,0,0,0,2,0,0,1,750,0,0,1,1,1,1,2,0,0,48,25500.0,0,3000,0,0,0,2015,1,28500.0,0,1,0,13,45
0,13,0,3,0.0,1,1,0,2,7,0,0,0,0,0,1,0,1,0,0,1,750,0,0,1,1,1,0,0,0,0,50,2000.0,0,3000,0,0,0,2007,0,2000.0,0,1,0,22,77
0,13,0,2,2000.0,0,1,0,0,2,0,0,0,1,0,0,1,1,0,0,1,750,1,0,1,1,1,3,1,0,0,44,18500.0,0,3000,0,0,0,2019,1,20500.0,0,1,0,26,71
0,14,0,2,15000.0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,750,0,0,1,1,1,1,2,0,0,41,19500.0,0,2700,0,0,0,2017,0,34500.0,0,1,0,2,163
0,21,0,2,0.0,1,4,0,2,6,0,0,0,0,0,1,0,1,0,0,0,750,0,0,1,1,0,0,1,0,0,45,6000.0,0,3000,0,0,1,2012,0,6000.0,0,1,0,18,183
0,5,0,1,0.0,0,4,0,0,1,0,0,0,0,1,1,2,1,0,0,0,750,0,0,0,0,1,0,3,0,0,66,14500.0,0,3000,1,0,0,2020,0,14500.0,1,1,0,24,258
0,18,0,3,0.0,1,1,0,0,3,0,0,0,0,0,1,1,1,0,0,1,750,0,0,1,1,1,0,4,0,1,58,1000.0,0,3000,0,0,0,2014,0,1000.0,0,0,0,8,192
0,15,0,2,9000.0,1,1,1,1,5,0,0,0,2,0,1,0,1,0,1,0,750,0,0,1,1,0,1,3,0,0,52,29000.0,0,2750,0,0,0,2016,0,38000.0,0,0,0,9,175
0,7,0,2,12500.0,0,4,0,0,8,0,0,0,2,0,0,0,1,0,0,0,750,0,1,1,1,1,1,3,0,0,58,26500.0,0,3000,0,0,0,2014,1,39000.0,0,1,0,29,119
0,18,0,3,9000.0,1,4,0,0,6,0,0,0,2,0,1,1,1,0,0,1,750,0,0,1,1,1,1,3,0,1,46,37000.0,0,3000,0,0,0,2017,0,46000.0,0,0,0,6,160
0,10,0,2,2500.0,0,3,0,2,5,0,0,0,2,0,0,2,1,0,0,0,750,1,0,1,1,1,1,6,0,0,20,40000.0,0,3000,0,0,0,2019,1,42500.0,0,1,0,26,6
0,12,0,3,0.0,0,1,0,1,10,0,0,0,2,0,1,2,1,0,0,1,750,1,0,1,1,1,0,0,0,0,32,43500.0,0,2750,0,0,0,2018,0,43500.0,0,1,0,7,91
0,12,0,4,0.0,0,4,0,2,9,0,0,0,1,0,1,0,3,0,1,1,750,1,0,1,1,1,0,1,0,0,60,15000.0,0,2900,0,0,0,2019,0,15000.0,0,0,0,10,30
0,15,0,3,11500.0,1,2,0,1,7,0,0,0,2,0,1,2,1,0,0,1,750,0,0,1,1,1,3,2,0,0,26,25000.0,0,3000,0,0,0,2010,0,36500.0,0,1,0,17,65
0,15,0,3,0.0,0,4,0,3,6,0,0,0,1,0,1,0,1,0,0,1,750,1,0,1,1,1,0,3,0,0,48,16000.0,0,2600,0,0,0,2012,0,16000.0,0,1,0,13,97
0,2,0,2,9500.0,0,3,0,1,10,0,0,0,2,0,1,1,2,0,1,0,750,1,0,1,1,1,3,0,0,0,50,25000.0,0,2550,0,0,0,2014,0,34500.0,0,0,0,7,36
0,7,0,2,0.0,0,3,0,1,9,0,0,0,0,0,1,2,1,0,0,0,750,0,1,1,1,0,0,0,0,0,73,9000.0,0,2800,0,0,1,2008,0,9000.0,0,1,0,30,113
0,15,0,2,0.0,0,2,0,0,6,0,0,0,0,0,1,1,2,0,0,0,750,1,0,1,1,0,0,1,0,0,21,18500.0,0,3000,0,0,1,2018,0,18500.0,0,1,0,11,41
0,9,0,2,25000.0,0,1,0,1,3,0,0,0,2,0,0,1,1,0,0,0,750,0,1,1,1,1,1,5,0,1,33,37000.0,0,3000,0,0,0,2018,1,62000.0,0,0,0,2,103
0,18,0,1,0.0,1,3,0,0,7,0,0,0,0,0,1,1,1,0,0,0,750,0,0,1,1,0,0,0,0,1,45,12500.0,0,2550,0,0,1,2016,0,12500.0,0,0,0,8,40
0,12,0,1,0.0,0,4,0,0,11,0,0,0,1,1,1,1,1,0,0,0,750,0,0,0,0,1,0,4,0,0,57,21000.0,0,3000,1,0,0,2020,0,21000.0,1,1,0,8,145
0,5,0,2,7000.0,1,3,0,1,1,0,0,0,2,0,0,2,1,0,1,1,750,0,0,1,1,1,2,3,0,0,39,34500.0,0,3000,0,0,0,2015,1,41500.0,0,0,0,24,51
0,19,0,2,15000.0,1,3,0,2,7,0,0,0,1,0,1,0,1,0,0,1,750,0,0,1,1,1,1,4,0,0,49,19000.0,0,3000,0,0,0,2015,0,34000.0,0,1,0,26,146
0,2,0,4,5500.0,1,4,0,5,5,0,0,0,2,0,1,1,1,0,0,1,750,0,0,1,1,1,2,2,0,0,59,27500.0,0,2450,0,0,0,2014,0,33000.0,0,1,0,22,102
0,9,0,2,0.0,1,3,0,1,10,0,0,0,1,0,0,1,1,0,0,1,750,0,0,1,1,1,0,0,0,1,27,19500.0,0,3000,0,0,0,2015,1,19500.0,0,0,0,28,97
0,18,0,2,0.0,1,1,0,1,11,0,0,0,1,0,1,0,5,0,1,1,750,0,0,1,1,1,0,0,0,0,19,19000.0,0,3000,0,0,0,2019,0,19000.0,0,0,0,18,8
0,18,0,2,0.0,1,4,0,0,6,0,0,0,0,0,1,0,1,0,1,0,750,0,0,1,1,0,0,0,0,0,32,16000.0,0,2600,0,0,1,2013,0,16000.0,0,0,0,3,54
0,11,1,3,15000.0,0,3,0,1,2,0,0,0,2,0,1,0,4,0,1,1,750,0,1,1,1,1,1,1,0,0,31,23000.0,0,3000,0,0,0,2013,0,38000.0,0,0,0,26,30
0,12,1,2,0.0,0,4,0,1,11,0,0,0,0,0,1,2,1,0,1,0,750,1,0,1,1,0,0,4,0,0,32,7000.0,0,3000,0,0,1,2018,0,7000.0,0,0,0,29,57
0,12,0,3,0.0,1,4,0,3,1,0,0,0,0,0,0,3,2,0,0,1,750,0,0,0,1,1,0,1,0,1,49,12500.0,1,3000,0,0,0,2018,1,12500.0,0,0,0,22,18
0,9,0,3,7500.0,0,3,0,0,12,0,0,0,2,0,0,2,4,0,0,1,750,0,1,1,1,1,1,4,1,0,35,28500.0,0,2700,0,0,0,2017,1,36000.0,0,0,0,6,31
0,14,0,3,0.0,1,4,0,3,3,0,0,0,0,0,0,1,1,0,0,1,750,0,0,1,1,1,0,3,1,0,68,16500.0,0,3000,0,0,0,2017,1,16500.0,0,0,0,14,73
0,8,0,3,0.0,0,3,0,1,10,1,0,0,1,0,1,0,5,0,1,1,750,1,0,0,1,1,0,1,0,0,35,14000.0,0,3000,0,0,0,2017,0,14000.0,0,0,0,8,21
0,17,0,4,11000.0,0,1,0,2,5,0,0,0,2,0,1,1,1,0,0,1,750,1,0,1,1,1,2,0,0,0,60,36000.0,0,3000,0,0,0,2020,0,47000.0,0,1,0,27,75
0,13,0,4,0.0,0,3,0,2,2,0,0,0,1,0,1,1,3,0,0,1,750,1,0,1,1,1,0,3,0,0,33,20000.0,0,2850,0,0,0,2018,0,20000.0,0,1,0,21,40
0,4,0,2,0.0,1,1,0,0,5,0,0,0,0,0,1,1,1,0,1,0,750,0,0,1,1,0,0,4,0,0,50,1000.0,0,3000,0,0,1,2008,0,1000.0,0,0,0,24,189
0,11,0,3,30000.0,1,1,0,2,6,0,0,0,2,0,1,0,1,0,0,1,750,0,0,1,1,1,4,3,0,0,41,19000.0,0,3000,0,0,0,2010,0,49000.0,0,1,0,20,124
0,19,0,2,0.0,1,4,0,2,12,0,0,0,0,0,1,2,1,0,0,0,750,0,0,1,1,0,0,5,0,0,62,13500.0,0,3000,0,0,1,2019,0,13500.0,0,0,1,14,179
0,0,0,2,0.0,1,2,0,0,1,0,0,0,1,0,1,3,2,0,0,0,750,0,0,1,1,1,0,5,0,0,22,7000.0,0,3000,0,0,0,2011,0,7000.0,0,1,0,26,49
0,18,0,3,23000.0,0,1,0,0,9,0,0,0,1,0,1,1,1,0,0,1,750,0,1,1,1,1,1,0,0,1,53,4000.0,0,3000,0,0,0,2008,0,27000.0,0,0,0,30,127
0,5,1,3,0.0,0,1,0,2,11,0,0,0,1,0,1,0,1,0,0,1,750,1,0,1,1,1,0,6,0,0,65,20000.0,0,3000,0,0,0,2019,0,20000.0,0,1,0,10,69
0,10,0,2,0.0,0,2,0,1,4,0,1,0,1,0,0,2,1,0,0,1,750,0,1,1,1,1,0,6,0,0,52,17500.0,0,2850,0,0,0,2020,1,17500.0,0,0,0,28,62
0,13,0,2,0.0,1,3,0,1,4,0,0,0,1,0,1,1,5,0,0,0,750,0,0,1,1,1,0,1,0,0,38,14000.0,0,3000,0,0,0,2017,0,14000.0,0,1,0,16,14
0,3,0,1,0.0,0,3,0,0,4,0,0,0,0,1,1,1,1,0,0,0,750,0,0,0,0,1,0,4,0,0,74,11000.0,0,2700,1,0,0,2013,0,11000.0,1,1,0,5,229
0,0,1,1,0.0,0,3,0,0,9,0,0,0,1,0,1,0,2,1,0,0,750,0,0,0,0,1,0,6,0,0,43,21000.0,0,3000,1,0,0,2019,0,21000.0,1,1,0,29,56
0,21,0,2,0.0,1,4,0,1,1,0,0,0,1,0,1,0,1,0,0,0,750,0,0,1,1,1,0,5,0,0,61,8000.0,0,2400,0,0,0,2011,0,8000.0,0,1,0,26,164
0,9,0,1,0.0,0,3,0,0,8,0,0,0,0,1,1,0,1,0,0,0,750,0,0,0,0,1,0,6,0,0,59,8000.0,0,3000,1,0,0,2012,0,8000.0,1,1,0,11,465
0,19,0,1,0.0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,750,0,0,0,0,1,0,6,1,0,70,9500.0,0,3000,1,0,0,2018,0,9500.0,1,0,0,13,254
0,12,0,1,0.0,0,2,0,0,11,0,0,0,1,0,0,0,1,1,0,0,750,0,0,0,0,1,0,0,0,0,51,10000.0,0,3000,1,0,0,2020,1,10000.0,1,1,0,11,176
0,20,0,1,0.0,0,1,0,0,11,0,0,0,1,0,1,2,1,1,0,0,750,0,0,0,0,1,0,1,0,0,39,14500.0,0,3000,1,0,0,2011,0,14500.0,1,0,1,26,104
0,10,0,2,0.0,0,4,0,0,8,0,0,0,0,0,0,2,1,0,1,0,750,1,0,0,1,1,0,2,0,0,36,5500.0,1,3000,0,0,0,2017,1,5500.0,0,0,0,14,50
0,4,0,3,25000.0,1,2,0,1,9,0,0,0,2,0,0,1,1,0,0,1,750,0,0,1,1,1,1,1,0,0,42,1000.0,0,2650,0,0,0,2003,1,26000.0,0,1,0,17,5
0,9,0,2,0.0,0,4,0,2,10,0,0,0,1,0,1,0,1,0,1,1,750,1,0,0,1,1,0,2,0,0,50,10500.0,1,3000,0,0,0,2015,0,10500.0,0,0,0,30,166
0,13,0,2,10000.0,1,1,0,1,7,0,0,0,1,0,0,1,1,0,0,1,750,0,0,1,1,1,2,4,0,0,69,15000.0,0,2500,0,0,0,2019,1,25000.0,0,1,0,26,49
0,7,0,2,0.0,0,4,0,2,5,0,0,0,0,0,1,3,1,0,0,0,750,1,0,1,1,0,0,0,0,1,65,5000.0,0,3000,0,0,1,2016,0,5000.0,0,0,0,13,191
0,18,0,1,0.0,1,4,0,0,1,0,0,0,0,0,1,2,1,0,0,0,750,0,0,1,1,0,0,0,0,0,24,17500.0,0,3000,0,0,1,2017,0,17500.0,0,1,0,21,51
0,7,0,4,21500.0,1,4,0,4,3,0,0,0,2,0,1,1,1,0,0,1,750,0,0,1,1,1,2,1,0,1,45,28500.0,0,2650,0,0,0,2016,0,50000.0,0,0,0,26,125
0,10,0,2,0.0,0,4,0,1,7,0,0,0,0,0,0,0,1,0,0,0,750,0,1,1,1,0,0,4,0,0,39,14500.0,0,3000,0,0,1,2020,1,14500.0,0,1,0,26,64
0,5,0,2,0.0,0,4,0,2,12,0,0,0,0,0,0,1,1,0,1,0,750,0,1,0,1,0,0,2,0,0,44,16500.0,1,2800,0,0,1,2018,1,16500.0,0,0,0,18,15
0,4,0,2,0.0,0,4,0,0,2,0,0,0,0,0,1,2,1,0,0,0,750,0,1,0,1,0,0,1,1,0,50,11500.0,0,3000,0,1,1,2013,0,11500.0,0,0,0,5,56
0,10,0,1,0.0,1,3,0,0,10,0,0,0,0,0,1,2,1,0,0,0,750,0,0,1,1,0,0,6,0,1,38,18000.0,0,3000,0,0,1,2019,0,18000.0,0,0,0,6,164
0,9,0,2,0.0,0,3,0,1,9,0,0,0,1,0,0,1,1,0,1,1,750,1,0,1,1,1,0,1,0,0,68,13000.0,0,3000,0,0,0,2016,1,13000.0,0,0,0,10,322
0,7,0,4,5000.0,0,3,0,3,12,0,0,0,1,0,1,0,1,0,0,1,750,0,1,1,1,1,2,6,0,0,42,18500.0,0,3000,0,0,0,2018,0,23500.0,0,1,0,15,76
0,14,0,4,0.0,0,3,0,2,12,0,0,0,0,0,1,0,2,0,1,1,750,1,0,0,1,1,0,3,0,0,25,11500.0,1,3000,0,0,0,2017,0,11500.0,0,0,0,19,49
0,6,0,2,15000.0,0,2,0,0,5,0,0,0,1,0,1,0,1,0,0,1,750,0,1,1,1,1,1,1,0,0,75,18500.0,0,3000,0,0,0,2020,0,33500.0,0,1,0,7,45
0,10,0,3,0.0,1,1,0,1,10,0,0,0,0,0,0,1,1,0,0,1,750,0,0,0,1,1,0,2,0,1,52,16000.0,0,3000,0,1,0,2020,1,16000.0,0,0,0,30,283
0,2,0,1,0.0,0,1,0,0,3,0,0,0,0,1,1,1,1,0,0,0,750,0,0,0,0,1,0,0,0,0,29,17500.0,0,2750,1,0,0,2019,0,17500.0,1,1,0,18,45
0,4,0,2,0.0,0,3,0,0,12,0,1,0,1,0,1,3,1,0,0,0,750,1,0,1,1,1,0,4,0,0,67,20500.0,0,3000,0,0,0,2018,0,20500.0,0,0,0,6,169
0,16,0,3,15000.0,0,3,0,3,10,0,0,0,2,0,1,0,1,0,0,1,750,0,1,1,1,1,3,4,0,0,36,26000.0,0,3000,0,0,0,2016,0,41000.0,0,1,0,11,99
1,15,0,2,0.0,0,2,0,0,12,0,0,0,1,0,0,1,3,0,0,0,750,1,0,1,1,1,0,2,0,1,24,7500.0,0,3000,0,0,0,2009,1,7500.0,0,0,0,4,19
0,17,0,2,0.0,0,2,0,1,5,0,0,0,0,0,1,2,1,0,0,0,750,0,1,1,1,0,0,6,0,0,54,11500.0,0,2900,0,0,1,2017,0,11500.0,0,1,0,19,27
0,18,0,3,15000.0,0,2,0,3,3,0,0,0,2,0,1,0,1,0,1,1,750,1,0,0,1,1,1,2,0,0,38,33500.0,1,3000,0,0,0,2018,0,48500.0,0,0,0,27,94
0,20,0,3,6500.0,0,2,0,2,8,0,0,0,2,0,1,1,1,0,1,1,750,1,0,1,1,1,4,4,0,0,48,32500.0,0,3000,0,0,0,2016,0,39000.0,0,0,0,16,118
0,12,0,2,0.0,0,3,0,1,10,0,0,0,0,0,0,1,2,0,1,0,750,1,0,1,1,1,0,1,0,0,39,15000.0,0,3000,0,0,0,2016,1,15000.0,0,0,0,1,7
0,6,0,2,0.0,1,3,0,0,5,0,0,0,1,0,1,1,1,0,0,1,750,0,0,0,1,1,0,4,0,0,47,15000.0,1,2700,0,0,0,2015,0,15000.0,0,1,0,17,146
0,7,0,2,0.0,0,1,1,0,11,0,1,0,1,0,1,3,4,0,0,0,750,0,1,1,1,0,0,6,0,0,66,9000.0,0,3000,0,0,0,2020,0,9000.0,0,0,0,3,24
0,11,0,3,0.0,0,3,0,1,3,0,0,0,0,0,1,1,1,0,0,1,750,0,1,0,1,1,0,4,0,1,46,7500.0,1,3000,0,0,0,2014,0,7500.0,0,0,0,8,158
0,15,0,3,15000.0,0,4,0,2,9,0,0,0,2,0,1,0,1,0,0,1,750,1,0,1,1,1,1,0,0,0,44,24000.0,0,3000,0,0,0,2014,0,39000.0,0,1,0,2,140
0,1,0,1,0.0,0,3,0,0,11,0,0,0,0,1,1,0,1,0,0,0,750,0,0,0,0,1,0,1,0,0,37,8000.0,0,2900,1,0,0,2015,0,8000.0,1,1,0,12,92
0,13,2,3,0.0,1,2,0,2,5,0,0,0,0,0,1,0,1,0,0,1,750,0,0,1,1,1,0,1,0,0,59,1000.0,0,3000,0,0,0,2018,0,1000.0,0,1,0,7,180
0,14,0,3,0.0,0,3,0,3,7,0,0,0,0,0,1,0,1,0,0,1,750,1,0,1,1,1,0,2,0,0,24,12000.0,0,3000,0,0,0,2015,0,12000.0,0,1,0,10,74
0,9,0,1,0.0,0,3,0,0,5,0,0,0,1,0,1,1,1,1,0,0,750,0,0,0,0,1,0,4,0,0,36,21000.0,0,3000,1,0,0,2016,0,21000.0,1,1,0,24,83
0,15,0,2,0.0,1,3,0,1,12,0,0,0,0,0,0,1,1,0,0,0,750,0,0,1,1,0,0,4,0,0,43,11500.0,0,3000,0,0,1,2011,1,11500.0,0,1,0,20,97
0,13,0,3,0.0,0,3,0,0,9,0,0,0,0,0,1,1,1,0,0,1,750,0,1,1,1,1,0,4,1,0,46,11000.0,0,3000,0,0,0,2019,0,11000.0,0,0,0,20,81
0,14,0,2,15000.0,0,1,0,1,12,0,0,0,2,0,1,0,1,0,0,1,750,1,0,1,1,1,4,3,0,0,53,29500.0,0,2850,0,0,0,2017,0,44500.0,0,1,0,5,156
0,11,0,1,0.0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,750,1,0,1,1,1,0,2,0,0,64,21500.0,0,3000,0,0,0,2018,1,21500.0,0,1,0,16,175
0,10,0,1,0.0,0,3,0,0,9,0,0,0,0,1,1,0,1,0,0,0,750,0,0,0,0,1,0,6,0,0,40,8500.0,0,3000,1,0,0,2020,0,8500.0,1,1,0,15,63
0,16,0,2,0.0,0,4,0,1,4,0,0,0,0,0,1,2,1,0,0,0,750,0,1,0,1,0,0,6,0,0,60,11500.0,0,3000,0,1,1,2016,0,11500.0,0,1,0,28,71
0,19,0,3,25000.0,1,4,0,5,11,0,0,0,2,0,1,1,1,0,0,1,750,0,0,1,1,1,1,5,0,0,36,26500.0,0,2800,0,0,0,2014,0,51500.0,0,1,0,30,66
0,6,0,1,0.0,0,0,0,0,2,1,0,0,0,0,1,3,1,0,0,0,750,0,1,0,1,0,0,4,0,0,51,14500.0,0,3000,0,0,1,2018,0,14500.0,0,0,1,22,72
0,4,0,2,0.0,1,3,0,1,2,0,0,0,1,0,1,3,1,0,0,1,750,0,0,1,1,1,0,4,0,0,40,20500.0,0,2950,0,0,0,2017,0,20500.0,0,1,0,1,126
0,14,0,1,0.0,0,2,0,0,9,0,1,0,1,0,1,2,1,0,0,0,750,1,0,1,1,1,0,6,0,0,35,15000.0,0,3000,0,0,0,2013,0,15000.0,0,0,0,15,88
0,7,0,1,0.0,0,1,0,0,7,0,0,0,0,0,1,0,1,0,0,0,750,1,0,0,1,0,0,1,0,0,51,18000.0,1,3000,0,0,1,2017,0,18000.0,0,1,0,2,133
0,13,0,2,0.0,0,2,0,2,12,0,0,0,0,0,1,2,1,0,0,0,750,1,0,1,1,0,0,4,1,0,52,17500.0,0,3000,0,0,1,2020,0,17500.0,0,0,0,13,93
0,5,0,3,11000.0,1,2,0,1,4,0,0,0,2,0,0,0,1,0,0,1,750,0,0,1,1,1,1,4,0,0,63,43000.0,0,2850,0,0,0,2020,1,54000.0,0,1,0,19,141
0,18,0,1,0.0,0,3,0,0,3,0,0,0,1,0,1,0,1,1,1,0,750,0,0,0,0,1,0,0,0,0,39,15500.0,0,3000,1,0,0,2018,0,15500.0,1,0,0,18,181
0,17,0,1,0.0,0,1,0,0,10,0,0,0,1,0,1,2,1,0,0,0,750,0,1,1,1,1,0,5,0,0,48,18500.0,0,3000,0,0,0,2011,0,18500.0,0,1,0,12,87
0,10,0,2,7500.0,0,1,1,1,7,0,0,0,2,0,0,1,1,0,0,0,750,1,0,1,1,0,2,5,0,0,36,19500.0,0,2400,0,0,0,2007,1,27000.0,0,1,0,20,102
0,21,0,2,0.0,1,3,0,0,8,0,0,0,0,0,1,0,1,0,0,0,750,0,0,1,1,0,0,3,0,0,65,10500.0,0,3000,0,0,1,2019,0,10500.0,0,1,0,8,137
0,6,0,1,0.0,0,3,0,0,4,0,0,0,0,1,1,0,2,0,1,0,750,0,0,0,0,1,0,1,0,0,30,15500.0,0,3000,1,0,0,2019,0,15500.0,1,0,0,2,38
1,0,0,1,0.0,1,3,0,0,5,0,0,0,0,0,0,0,2,0,0,0,750,0,0,1,1,0,0,1,0,0,48,15000.0,0,3000,0,0,1,2014,1,15000.0,0,1,0,7,39
0,12,0,3,35500.0,1,4,0,3,12,0,0,0,2,0,1,2,1,0,0,1,750,0,0,1,1,1,3,4,0,0,48,35500.0,0,2800,0,0,0,2015,0,71000.0,0,1,0,6,108
0,9,0,1,0.0,0,4,0,0,12,0,0,0,1,0,0,1,1,1,0,0,750,0,0,0,0,1,0,5,0,0,33,8500.0,0,2700,1,0,0,2012,1,8500.0,1,1,0,28,85
0,23,0,4,0.0,1,3,0,2,1,0,0,0,0,0,1,1,1,0,0,1,750,0,0,1,1,1,0,1,0,0,64,11000.0,0,3000,0,0,0,2010,0,11000.0,0,1,0,29,231
0,18,0,2,50000.0,0,2,0,1,6,0,0,0,1,0,0,1,1,0,0,0,750,0,1,1,1,1,2,6,1,0,42,13500.0,0,3000,0,0,0,2015,1,63500.0,0,0,0,2,121
0,10,0,3,13000.0,1,3,0,0,12,0,1,0,0,0,0,1,2,0,0,1,750,0,0,1,1,1,1,1,0,0,29,8000.0,0,2950,0,0,0,2012,1,21000.0,0,0,0,3,11
